"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.915669326241135","82630","0.092504439239749","0.101023848444814","9024","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.898076923076923","4670","0.419557375084398","0.467173094312392","520","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.90193842645382","7910","0.317568982333417","0.352096077757783","877","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.94392523364486","3030","0.406069170378585","0.430192091391174","321","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.675650557620818","7270","0.451296028769559","0.667942953172002","1076","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.657458563535912","1190","1.1154534810283","1.69661411820272","181","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.611202635914333","3710","0.625691016699477","1.02370470926303","607","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.687861271676301","4760","0.557020540353727","0.809786163707519","692","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.577878103837472","7680","0.428424767018953","0.74137567105233","1329","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.743631436314363","13720","0.32144973369886","0.432270232269968","1845","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.742798353909465","3610","0.626980745004738","0.844079340920506","486","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.858513189448441","3580","0.539713693066266","0.628660921811824","417","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.808219178082192","590","1.45715494170717","1.80292052109531","73","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.832880434782609","6130","0.434876631898505","0.522135727695432","736","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.906799083269672","35610","0.146701710502167","0.161779729610224","3927","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.521472392638037","1700","0.874903914714534","1.67775691880552","326","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.717877094972067","2570","0.752146967033869","1.04773779843628","358","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.721372276309689","15560","0.305257831452649","0.423162687945607","2157","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.857523302263648","6440","0.403343364837021","0.470358489118949","751","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.761780104712042","5820","0.487368154780798","0.639775378440773","764","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.710031347962382","4530","0.568072737065724","0.800067121960114","638","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.808035714285714","1810","0.832149751301695","1.02984278614132","224","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.926229508196721","4520","0.374188757329021","0.403991401718057","488","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.91095284251338","432320","0.0413431213357849","0.0453844803005569","47458","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.873183619550859","26440","0.191232864903484","0.219006473119421","3028","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.835500650195058","38550","0.17259042328196","0.206571261484556","4614","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.921420882669537","8560","0.279173853588547","0.302981904186635","929","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.724859995130265","29770","0.220364475842406","0.304009708526961","4107","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.705102040816327","6910","0.460626406738336","0.653276235316309","980","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.643989176652493","16660","0.297695774673703","0.462268288764028","2587","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.763797540749214","26710","0.227134716496608","0.297375553571186","3497","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.517712433433665","44720","0.170016366597672","0.328399234049797","8638","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.760934393638171","61240","0.150344717475038","0.197579080052108","8048","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.733023255813953","15760","0.301700731319974","0.411584119503771","2150","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.877747989276139","16370","0.239868659993539","0.273277367677428","1865","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.746808510638298","3510","0.63427888200915","0.849319300696013","470","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.830144927536232","28640","0.202165326821202","0.243530159753194","3450","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.909556844067095","175690","0.0652595656352866","0.0717487489220329","19316","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.53474762253109","7310","0.42661338218049","0.797784532750657","1367","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.706211180124224","11370","0.358981434485755","0.508320237046671","1610","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.774034822104466","81800","0.128648464249387","0.166205008580381","10568","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.856665738936822","30780","0.184863893839171","0.21579466230154","3593","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.758324661810614","29150","0.218349432772324","0.287936610489473","3844","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.719902912621359","14830","0.31286548260266","0.434593994714417","2060","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.836277974087161","7100","0.401582740491106","0.480202460108379","849","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.919553962564715","23090","0.171639634920624","0.186655315411731","2511","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.92440537745605","89390","0.0850087139437421","0.0919604277699951","9670","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.943775100401606","4700","0.326425389125526","0.345872008052154","498","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.931919642857143","8350","0.266100775826125","0.285540473221806","896","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.96734693877551","2370","0.359062491389869","0.371182744263789","245","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.792820512820513","7730","0.410448344320473","0.517706514505124","975","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.803921568627451","820","1.24314465315069","1.54635066611427","102","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.683544303797468","3780","0.625427865904112","0.914977803822682","553","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.787021630615641","4730","0.528109338561097","0.671022647939152","601","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.623318385650224","8340","0.418903629659817","0.672054024562153","1338","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.78021978021978","12780","0.323553298138044","0.414695072261437","1638","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.778920308483291","3030","0.665343836184382","0.854187301240016","389","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.936507936507937","3540","0.396615380723454","0.423504559077587","378","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.857142857142857","360","1.70746944190628","1.99204768222399","42","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.86924219910847","5850","0.410957274810864","0.472776488799507","673","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.931375031653583","36780","0.127221293619555","0.136595130098864","3949","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.545454545454545","1440","0.969094165252775","1.77667263629675","264","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.791946308724832","2360","0.743579572029391","0.938926747732028","298","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.809021113243762","16860","0.272285020210601","0.336561080734812","2084","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.87012987012987","5360","0.428308131962573","0.492234718822658","616","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.770186335403727","7440","0.428052724255254","0.555778133912064","966","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.769722814498934","3610","0.614760867299855","0.798678245882637","469","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.867549668874172","1310","0.872338870719091","1.00552037769911","151","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.957915831663327","4780","0.284231873194487","0.296719047539852","499","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.925412092823685","258810","0.0496796874392508","0.0536838537387863","27967","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.894387001477105","12110","0.264126571346409","0.295315753594581","1354","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.919251824817518","20150","0.184019282782424","0.200183755761327","2192","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.973607038123167","3320","0.274510352887157","0.281951898597953","341","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.8140085186938","17200","0.2676771212908","0.328838230981082","2113","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.83641975308642","2710","0.649837942127588","0.776928019370253","324","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.696013289036545","8380","0.419201493865856","0.60228949715333","1204","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.780327868852459","11900","0.335267239573017","0.429649193570463","1525","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.551261282110623","23820","0.239267319173802","0.434036140281276","4321","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.811863078129083","31070","0.199778699422893","0.246074374860448","3827","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.792527040314651","8060","0.402093746785843","0.50735650183772","1017","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.924380704041721","7090","0.301886761446582","0.326582716543764","767","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.893617021276596","1260","0.821111686157404","0.918863077366619","141","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.868539325842697","15460","0.253269369976332","0.291603802430706","1780","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.934474616292798","94980","0.0776168856140899","0.0830593835946104","10164","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.56386292834891","3620","0.61891464439348","1.0976331538691","642","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.754545454545455","4980","0.529732081468302","0.702054565801363","660","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.821093318608504","44610","0.164433267373988","0.200261363291387","5433","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.901492537313433","12080","0.257432417564592","0.285562449947478","1340","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.75235227700414","19990","0.264808555477596","0.3519741530285","2657","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.798515376458112","7530","0.413053921306597","0.517277354305606","943","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.875930521091811","3530","0.51929577077759","0.59285041253079","403","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.966015293118097","11370","0.167011175863346","0.172886678971995","1177","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.920188295709853","172020","0.0626787787114763","0.0681151662151109","18694","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.920432220039293","9370","0.268219678667306","0.291406225062238","1018","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.917089678510998","16260","0.207088429522714","0.225810446213881","1773","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.954063604240283","5400","0.278265206723114","0.291663161120893","566","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.731350560702097","15000","0.309508755062241","0.423201637755104","2051","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.710247349823322","2010","0.852757016772459","1.20064793903784","283","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.645689655172414","7490","0.444093928764283","0.687782319581533","1160","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.733952049497293","9490","0.388610508416031","0.52947669903259","1293","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.600674915635546","16020","0.299896595953727","0.499266055810605","2667","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.760838357737583","26500","0.228567893587381","0.300415839005603","3483","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.758857142857143","6640","0.457312621539404","0.602633349167136","875","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.89559748427673","7120","0.342948059646059","0.382926555363226","795","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.826086956521739","950","1.11771232507331","1.35302018298348","115","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.850248403122782","11980","0.300609808552264","0.353555275667897","1409","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.919121381411884","72390","0.0971517086837745","0.105700629588812","7876","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.532203389830509","3140","0.649593016895213","1.22057286614069","590","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.751524390243902","4930","0.533533265690361","0.709934730817194","656","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.764442348502712","32420","0.206056747619236","0.269551717042931","4241","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.863204096561814","11800","0.293906394487001","0.34048308581672","1367","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.766473988439306","13260","0.321657209457673","0.419658350197417","1730","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.735320686540199","8140","0.419299728605369","0.570227026494034","1107","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.832","3120","0.610521088906845","0.733799385705343","375","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.942249240121581","9300","0.234802746790987","0.249193882884628","987","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.916314219423268","691130","0.031885291319545","0.0347973333204561","75425","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.879735280693747","38550","0.155384945200585","0.176626933818149","4382","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.862474287393476","58700","0.132013716561414","0.153063944619588","6806","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.935433070866142","11880","0.218076849843947","0.233129292341594","1270","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.755144694533762","46970","0.17241484446953","0.228320275197036","6220","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.737730061349693","9620","0.385198158241285","0.522139707221035","1304","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.660511738327618","25040","0.243206825507366","0.368209694687869","3791","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.768817204301075","38610","0.188126921212826","0.244696554864235","5022","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.528898834786635","68540","0.138662060474542","0.262171234562239","12959","1"
"year","2010","214013","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.777347368421053","92310","0.120727073571116","0.155306467192829","11875","1"
"year","2010","214014","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.752131354594253","23820","0.242623918143578","0.322581842468812","3167","1"
"year","2010","214015","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.891337386018237","23460","0.191830735990544","0.215216750693568","2632","1"
"year","2010","214016","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.780687397708674","4770","0.529358356568241","0.67806699342389","611","1"
"year","2010","214017","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.84321223709369","44100","0.158991419798762","0.188554450237534","5230","1"
"year","2010","214018","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.91814789687924","270670","0.0504902479720636","0.0549914105817577","29480","1"
"year","2010","214019","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.544051767048283","10930","0.351388798222338","0.645873829486439","2009","1"
"year","2010","214020","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.720264317180617","16350","0.297925005033498","0.413632881606141","2270","1"
"year","2010","214021","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.790013124179739","126410","0.101821541242892","0.128885885723243","16001","1"
"year","2010","214022","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.868842489357389","42860","0.151988787532188","0.174932498575895","4933","1"
"year","2010","214023","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.755883710198431","49140","0.16847512621107","0.222884980768857","6501","1"
"year","2010","214024","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.744588744588745","22360","0.251652114144932","0.337974641671391","3003","1"
"year","2010","214026","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.849041533546326","10630","0.319956576351389","0.376844434235127","1252","1"
"year","2010","214027","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.934381778741866","34460","0.128937412612547","0.137992216400196","3688","1"
"year","2010","214001","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.911667280088333","520170","0.0375685574261734","0.0412086275845431","57057","1"
"year","2010","214002","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.87699189264747","31370","0.173662155568766","0.198020251982619","3577","1"
"year","2010","214003","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.846028586936855","46760","0.153521015477753","0.181460789680398","5527","1"
"year","2010","214005","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.926809864757359","11650","0.232302540757022","0.250647462430538","1257","1"
"year","2010","214006","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.71571072319202","37310","0.197562784664812","0.276037200873134","5213","1"
"year","2010","214007","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.69811320754717","8140","0.42514366151824","0.608989569201803","1166","1"
"year","2010","214008","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.638475836431227","20610","0.267407839295965","0.41882217624812","3228","1"
"year","2010","214009","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.752315364521491","31680","0.21035695642346","0.279612734690401","4211","1"
"year","2010","214011","DOM","DOM-IPUMS","aguared_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.526007544173119","52990","0.157318837276561","0.299080952391787","10074","1"
